frequency_ry,frequency_cm-1,raman_legacy,raman_new,ir_legacy,ir_new
0.0009201334816462736,100.97301944339203,633.225749257505,633.2257492575036,30.153607107500243,30.15360710750017
0.0009288097886540601,101.92513447199269,614.7929761931673,614.792976193166,29.27585600919844,29.27585600919838
0.0009374860956618465,102.87724950059334,597.1019483762302,597.1019483762288,28.43342611315382,28.433426113153757
0.000946162402669633,103.829364529194,580.1155303905914,580.1155303905904,27.62454906621864,27.624549066218588
0.0009548387096774193,104.78147955779464,563.7988918757455,563.7988918757444,26.847566279797405,26.847566279797352
0.0009635150166852058,105.7335945863953,548.1193410876435,548.1193410876425,26.1009210041735,26.100921004173447
0.0009721913236929922,106.68570961499594,533.0461725779065,533.0461725779053,25.383151075138407,25.383151075138347
0.0009808676307007788,107.63782464359662,518.5505276565987,518.5505276565976,24.69288226936184,24.69288226936179
0.0009895439377085652,108.58993967219726,504.60526644694534,504.6052664469444,24.028822211759298,24.028822211759255
0.0009982202447163515,109.5420547007979,491.1848504669692,491.1848504669684,23.38975478414139,23.389754784141353
0.001006896551724138,110.49416972939855,478.2652347851927,478.2652347851921,22.774534989771084,22.774534989771052
0.0010155728587319245,111.44628475799921,465.82376889706467,465.823768897064,22.182084233193557,22.182084233193525
0.0010242491657397109,112.39839978659985,453.83910555733587,453.83910555733513,21.611385978920755,21.61138597892072
0.0010329254727474973,113.3505148152005,442.29111688248236,442.29111688248156,21.061481756308684,21.061481756308645
0.0010416017797552836,114.30262984380114,431.1608171077934,431.1608171077927,20.531467481323492,20.53146748132346
0.00105027808676307,115.25474487240179,420.430291446848,420.43029144684715,20.020490068897523,20.020490068897484
0.0010589543937708566,116.20685990100246,410.0826305578228,410.0826305578222,19.527744312277278,19.527744312277246
0.001067630700778643,117.1589749296031,400.10187017214304,400.1018701721424,19.052470008197286,19.052470008197258
0.0010763070077864294,118.11108995820375,390.47293548717886,390.47293548717835,18.59394930891328,18.593949308913253
0.0010849833147942157,119.0632049868044,381.181589966645,381.18158996664465,18.151504284125952,18.151504284125934
0.0010936596218020023,120.01532001540507,372.2143882306066,372.21438823060623,17.724494677647932,17.724494677647915
0.0011023359288097887,120.96743504400571,363.55863275214165,363.5586327521412,17.312315845340077,17.31231584534006
0.001111012235817575,121.91955007260636,355.2023341101371,355.2023341101366,16.91439686238748,16.914396862387456
0.0011196885428253615,122.871665101207,347.1341745779418,347.13417457794134,16.5301987894258,16.53019878942578
0.001128364849833148,123.82378012980766,339.34347485600233,339.3434748560019,16.159213088381062,16.159213088381044
0.0011370411568409344,124.7758951584083,331.8201637836238,331.82016378362346,15.800960180172563,15.800960180172542
0.0011457174638487208,125.72801018700895,324.5547508909871,324.5547508909868,15.454988137666053,15.454988137666035
0.0011543937708565072,126.68012521560959,317.538301677934,317.53830167793365,15.120871508473048,15.120871508473028
0.0011630700778642938,127.63224024421027,310.76241553117467,310.76241553117444,14.798210263389272,14.798210263389258
0.0011717463848720802,128.5843552728109,304.21920621693766,304.21920621693727,14.486628867473222,14.4866288674732
0.0011804226918798665,129.53647030141155,297.9012849120895,297.90128491208924,14.185775472004263,14.185775472004249
0.0011890989988876531,130.48858533001223,291.80174576393574,291.8017457639355,13.895321226854087,13.895321226854069
0.0011977753058954395,131.44070035861287,285.9141539977951,285.91415399779487,13.61495971418072,13.614959714180708
0.0012064516129032259,132.39281538721352,280.2325366226954,280.23253662269514,13.344406505842638,13.344406505842626
0.0012151279199110123,133.34493041581416,274.75137581987394,274.7513758198737,13.083398848565425,13.083398848565414
0.0012238042269187988,134.29704544441483,269.4656051370566,269.4656051370564,12.831695482716981,12.83169548271697
0.0012324805339265852,135.24916047301548,264.37060865474916,264.37060865474893,12.589076602607104,12.589076602607093
0.0012411568409343716,136.20127550161612,259.4622233401996,259.4622233401994,12.355343968580936,12.355343968580922
0.001249833147942158,137.15339053021677,254.7367448617378,254.73674486173758,12.130321183892278,12.130321183892265
0.0012585094549499446,138.1055055588174,250.19093720257217,250.190937202572,11.913854152503436,11.91385415250343
0.001267185761957731,139.05762058741806,245.82204649091264,245.82204649091238,11.705811737662508,11.705811737662493
0.0012758620689655173,140.0097356160187,241.62781955496845,241.62781955496823,11.506086645474687,11.506086645474678
0.0012845383759733037,140.96185064461935,237.60652781993582,237.60652781993565,11.314596562854087,11.314596562854078
0.0012932146829810903,141.91396567322002,233.75699729308832,233.75699729308815,11.131285585385159,11.131285585385148
0.0013018909899888767,142.86608070182066,230.07864553676103,230.07864553676092,10.956125977941003,10.956125977940996
0.001310567296996663,143.8181957304213,226.57152671232618,226.57152671232603,10.789120319634579,10.789120319634574
0.0013192436040044494,144.77031075902195,223.23638599694766,223.23638599694755,10.630304095092747,10.63030409509274
0.0013279199110122358,145.7224257876226,220.07472493542554,220.07472493542537,10.479748806448834,10.479748806448827
0.0013365962180200224,146.67454081622327,217.08887959880389,217.08887959880383,10.337565695181137,10.337565695181135
0.0013452725250278088,147.62665584482392,214.28211378665804,214.282113786658,10.203910180317049,10.203910180317047
0.0013539488320355952,148.57877087342456,211.65872993719134,211.65872993719137,10.078987139866255,10.078987139866255
0.0013626251390433815,149.5308859020252,209.22420090180472,209.22420090180466,9.963057185800226,9.963057185800222
0.0013713014460511681,150.48300093062588,206.98532629587186,206.98532629587183,9.856444109327231,9.85644410932723
0.0013799777530589545,151.43511595922652,204.95041774048465,204.95041774048474,9.759543701927843,9.759543701927845
